"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"República Dominicana","DOM","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","45.627295","46.681016","47.754506","48.610416","49.80319","41.941355","51.642133","52.55962","53.362404","54.146617","54.874896","55.481772","56.04209","56.619708","57.079077","57.487717","57.888278","58.249113","58.584525","58.305874","59.277068","59.65312","60.105289","60.541221","61.076505","61.578695","61.979189","62.346908","62.695419","63.018414","63.323966","63.682565","64.014467","64.348145","64.660649","64.912207","65.11859","65.352939","65.429237","65.731632","65.916923","66.223922","66.548071","66.895175","66.936144","67.687051","68.038517","68.245595","68.434879","68.472356","68.941266","69.349328","70.053059","70.681068","71.194036","71.489928","70.694304","72.139026","72.315313","72.268661","70.177938","68.815881","73.694992","",
"Argelia","DZA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","24.181387","24.078064","21.779311","32.079938","31.84221","31.638205","31.492427","31.450087","31.52578","31.732288","32.13233","32.655565","33.363855","34.21537","35.255098","36.440681","37.797229","39.220061","40.853428","43.341686","46.038503","50.343855","53.858399","57.334574","60.295533","62.838276","64.800107","66.795113","69.127137","70.368833","71.003106","70.144596","69.837162","68.401446","66.066167","66.926669","68.461177","69.950844","70.78955","72.802479","73.905833","75.106279","76.567607","77.220496","78.37645","78.756725","79.117964","79.394926","79.856197","80.280298","80.775845","81.14681","81.47473","81.70924","81.970605","82.241261","82.540776","82.751575","83.011559","83.283355","78.909714","82.394487","84.223677","",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","21.8895163006133","27.25538140093","36.9225660883175","37.9205083500777","38.9955746378963","38.2105010343032","40.5531114789844","42.1483311986664","43.1749692110252","44.6461632996032","45.9314695346361","47.5417532680723","48.5889213296052","50.1131040943434","51.0057466160098","52.4732392664498","53.2179862444728","54.9022250277423","55.9265264721045","56.9772856053249","57.9262169743389","58.7997331736084","59.6734605189502","60.5886655155518","61.4297393877485","62.1720391182102","62.7784733912171","63.4197706253582","64.0352325156621","64.6626139939416","65.1781605424116","65.8731218151437","66.6419081035411","67.22222758638","67.6319228476054","68.0776268566556","68.694239312751","69.2872843167254","69.7854460590485","70.2268724729597","70.6465138419489","71.1480715151158","71.5936160269558","72.1940914288334","72.2961136465491","73.033139010258","73.4295043546378","73.9979794938375","73.9033905200535","74.6046208965927","75.0546596024486","75.2577321116966","75.6003795212179","75.9188141585378","76.2362655184106","76.522220371771","76.7433791410815","76.6468738665755","77.2907891370188","77.5909513656753","76.9903581799097","76.2445827133443","77.7771282915847","",
"inicial del dividendo demográfico","EAR","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","38.5924874731498","39.1430718006183","39.6971260756697","40.3041120360946","40.8453187227423","38.8045578327183","40.5215182723552","41.4223191753999","42.7957502589053","43.2878206272308","43.1789590239642","41.3094118113777","44.6302657893353","45.0559213245162","45.629503702625","46.2680780205045","46.8716537875196","47.5740734704109","48.1524374291343","48.9304294936421","49.5672805023048","49.97449923035","50.5820576112425","51.2855672962263","52.1027767815617","52.7726105470564","53.3401849393492","54.1076855354148","54.6055916484175","55.2519000554496","55.63010610517","56.0300951283948","56.6122488939509","57.0506984777177","57.4671139843255","57.9941918454986","58.4538908811502","58.9523539863092","59.4119008976512","59.8475373681003","60.485456920217","60.9581787849206","61.5185548070347","61.9551192396204","62.2491659660436","62.877264881981","63.4442857781654","63.9192231770231","64.2595939989466","64.8417677890972","65.2914142946701","65.8562386659211","66.3310842933726","66.8465776383688","67.3825250923009","67.8328729319879","68.320936074741","68.8465836001683","69.2781670457981","69.7814504793133","67.3904179601099","63.495242177044","70.6436424850454","",
"Asia oriental y el Pacífico","EAS","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","27.5427807170687","32.3273400820603","40.6703334573826","41.7062430576381","42.6957266165345","42.1112903055055","44.1640254300673","45.8488036884077","46.6965115032594","48.0084718574095","49.1681218714048","50.7151666736086","51.6676870924543","53.0271806781204","53.8882506473163","55.2456258699668","55.9573259035482","57.4083311261078","58.3036563367025","59.2844791657639","60.0165098661105","60.9079918101908","61.6798396206306","62.4288773005243","63.2549028713172","63.9447584258091","64.5251308393388","65.1229402405277","65.6943985318307","66.3031509594353","66.7800859633591","67.4303804438375","68.1322786907815","68.6803854977723","69.0705220002471","69.4743298722101","70.084797726753","70.6514480840918","71.0944683819876","71.5156358555323","71.9485445141645","72.4430017102272","72.8731045531367","73.4118114417434","73.5314557214213","74.1895524719843","74.592260180486","75.1298368947982","75.0754816443281","75.736335460537","76.161111275195","76.3410932221493","76.7039932774589","77.0219356656275","77.3406657038009","77.626828487082","77.8483171543298","77.7945131194204","78.3942283395753","78.6821431654699","78.1232916933426","77.4420029877691","78.7641922685691","",
"Europa y Asia central (excluido altos ingresos)","ECA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","54.4483025574625","55.1951000165928","55.6942465448831","56.1874023366392","56.5275963515768","56.6728241818391","56.7841257617383","56.93790202426","56.7627440510007","56.577447038361","56.5872274336461","56.684617394062","57.0732507323999","57.2560311471439","57.4310147153073","57.4690238435223","57.3656300934511","57.3859674285622","57.3584593581043","57.357575650875","57.6558414058307","57.8656207742135","58.2879572561365","58.5402373735378","58.9539770644319","60.067655269655","61.1825607255232","61.8637160829634","61.3130020649905","61.4745299614806","60.8270744383317","60.0271953591174","57.6858861099442","56.9685363212108","57.1949288444911","57.3778783527781","57.8654388857502","58.709375272649","59.3656749604976","59.1050870520809","60.0566448100744","60.4018919408557","60.8009149718347","61.1654431761938","61.3887858358136","61.5924583904708","62.0491981943689","62.7242522259723","63.788274028537","65.0832931896335","66.3129751396516","66.9153501431368","67.9319120181567","68.9365024604531","69.6646311598344","70.4824805930627","71.1434894836721","71.915256818948","72.2810345743996","72.7276800717072","70.8254268579616","69.57449324279","72.1970186670466","",
"Europa y Asia central","ECS","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","63.5309474371462","63.9708468284041","63.7759256757364","64.0639067397831","64.8240373957171","64.6476027569906","64.7925987598506","64.7559654636325","64.4253163259076","63.652104861659","64.1026479313741","64.2087577026089","64.5241710260428","64.7606583517303","64.8663909945616","64.5578500173275","64.5081220856007","64.5495343941688","64.4595367139694","64.4034187384477","64.5260642942821","64.8998307306528","65.5010086580092","65.5043923810413","65.6071407497817","66.4349058672601","67.8576945068519","68.2621577460992","68.2039389652663","68.0704439498967","67.6662584423426","67.3838000668566","66.3631130603659","64.9998057520805","64.6458722172956","65.0486899320432","66.2341539359293","67.4865335486907","68.0780929058012","67.6213790944611","67.7608996277264","67.9834879664187","68.0587268838515","68.2680209658078","68.9106897616819","69.137143058753","70.1441425798627","70.9236990682005","71.5345563548173","72.4252163634907","72.7977131352889","73.8136783214608","74.5036936472131","75.1805361532817","75.6038522684758","76.0758292253452","76.6804098212124","77.4417565168101","77.5786764577033","77.9144741238028","76.7389603060447","75.6237170803708","77.3851837562888","",
"Ecuador","ECU","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","45.099815","45.924743","46.751887","47.648429","48.516644","49.326336","50.089735","50.793406","51.524425","51.946079","52.802677","53.465051","54.132135","54.793655","55.443784","56.05781","56.605778","57.256235","57.864649","58.486566","59.137756","59.816747","60.478069","61.013734","61.807076","62.401697","62.997902","63.521416","63.982376","65.247838","65.921832","66.506091","66.882579","67.660871","68.697264","69.189864","69.878189","70.060776","70.329221","70.559632","71.142402","71.812136","72.600184","73.234517","73.621121","73.862805","74.075164","74.46953","74.796156","75.273782","75.990284","76.768499","77.62735","78.454884","79.123867","79.314969","79.242039","79.503241","79.306853","79.324417","67.638619","70.617182","77.905175","",
"Egipto, República Árabe de","EGY","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","36.80843","37.486767","38.076724","38.602997","39.048554","39.399672","39.650487","39.162495","39.946952","39.520621","39.771049","40.525686","40.922127","40.296969","42.063627","42.783784","43.587242","44.454477","45.35655","46.264874","47.172634","48.055161","48.904592","49.732199","50.554327","51.38241","52.225724","53.095148","53.992367","54.898668","55.804791","56.706226","57.564031","58.449525","59.221243","60.015132","60.742509","61.330365","61.800754","62.149506","62.388868","62.563558","62.670181","62.750683","62.813604","62.886632","63.00719","63.181561","63.427989","63.782214","64.222805","64.684583","65.390307","65.957631","66.831618","67.5619","68.528651","69.383514","70.177616","70.868484","68.979716","68.402567","70.116305","",
"Zona del Euro","EMU","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","67.0105304840219","67.5492538713458","67.1514275214323","67.14043675286","68.081038830844","68.1222498697653","68.5891393645126","68.7465567470526","68.6078024061716","67.9641827060606","69.0938432293693","69.1941663622459","69.6917836147937","70.0315168440244","70.4320483278723","70.3292246990696","70.7241426600408","71.4185051888813","71.5346323750073","71.9798401469708","72.2285030653588","72.644317637913","73.1905689971422","73.2925823430013","73.8296178288261","74.2241124499766","74.7815766013674","75.2810941752724","75.6288352432363","75.849990290298","75.923349688812","75.8979496482216","76.4506023703003","76.7928964560126","77.2731047512278","77.6535738306879","78.2950686783161","79.1333912561648","79.5997611047185","80.0151861572896","80.4794880071338","80.8461691137542","81.2033290360606","81.4911528320543","82.263870666884","82.4802043112081","82.8875193855403","83.1559895058319","83.5276335235872","83.853604210052","84.261851750143","84.6530131741105","84.9181287181496","85.2789007300641","85.6818188504302","85.6044876028865","85.9636270713214","86.2232606845723","86.3548168784764","86.7905323353975","86.2628654511043","85.9482559599255","85.6665748685929","",
"Eritrea","ERI","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","23.627123","24.097074","24.517653","25.076174","25.348783","25.759032","23.447702","26.151021","26.512915","26.851636","27.245431","27.638778","26.609173","27.002267","23.514456","22.657354","26.612986","27.0602","27.564808","28.241083","30.154868","30.709533","29.813922","21.192116","21.795538","22.970179","24.872129","33.808187","35.041747","33.893133","37.738996","38.749108","43.559782","44.631873","45.800174","46.850078","47.622445","48.258364","27.412335","16.738027","46.241806","50.930639","51.719933","52.353329","53.449698","54.306839","55.831799","56.627092","57.131267","58.57833","59.229541","60.157612","60.895269","61.230406","62.141136","62.709678","63.144901","63.763381","64.356198","64.908001","63.586919","63.356324","65.301961","",
"España","ESP","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","68.776307","69.388315","69.070947","69.080278","70.125942","70.861397","71.247257","71.249363","72.020708","70.822041","72.498154","71.582147","73.748339","73.174069","73.71851","74.029575","74.515317","75.217793","75.324432","75.875153","76.77711","77.04301","77.881058","77.680725","77.844318","77.752659","78.18953","78.407863","78.235645","78.077705","78.163556","78.085244","78.462468","79.018135","79.519642","79.561527","79.863814","81.038935","81.450744","81.466938","81.978489","82.298737","82.541117","82.707109","83.462402","83.678785","84.174738","84.497681","85.013008","85.601552","86.053854","86.393569","86.675664","87.140551","87.404161","87.460084","87.717626","88.018121","87.982892","88.406242","87.544931","87.737777","86.496829","",
"Estonia","EST","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","62.668017","63.438585","63.766692","62.936739","64.629524","65.172102","64.807545","64.014103","63.576789","61.958961","62.185099","62.989811","62.048472","63.196884","63.022529","61.008371","59.382398","59.794799","58.464713","57.890624","58.657212","57.493466","58.250732","57.302958","57.542751","57.951181","61.826695","62.256454","61.761747","60.299987","57.820174","56.137213","55.357838","51.167287","46.764104","48.80935","55.077954","55.630905","54.194296","56.757131","57.676141","56.383471","57.71695","59.772549","59.883798","61.994138","62.017071","61.867104","65.219792","67.60899","70.200342","70.664243","70.835186","73.669929","72.672711","74.672902","74.67634","76.018236","75.95201","77.501957","76.629831","74.590391","76.114157","",
"Etiopía","ETH","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","24.197694","25.030012","25.474162","25.948842","26.217871","26.241115","23.907341","26.827688","27.000791","27.043492","26.981475","27.230892","25.874661","25.915435","23.61395","23.267397","25.459992","25.507769","25.711146","26.994645","27.662033","27.984169","28.56535","21.219016","22.124129","23.838696","25.186889","35.362882","35.061329","34.635446","33.379229","36.898628","38.308091","38.655531","38.616164","38.509435","39.275311","39.868828","40.456145","38.648898","42.140015","42.864516","43.3723","44.393546","45.154501","45.706049","46.99141","48.314779","49.832317","51.169593","52.668045","54.142442","55.369674","56.251341","57.283795","58.137064","58.83252","59.659175","60.342741","60.990385","60.690156","58.82307","62.318931","",
"Unión Europea","EUU","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","66.9840285249597","67.615851048855","67.284661321828","67.4283171546802","68.3040227584237","68.392478023143","68.7686493746173","68.7863293922542","68.6442923717734","67.9729845937491","68.8486316307214","68.9492614706836","69.4414292493965","69.7618208633358","70.0649009233396","69.9122202507823","70.1392309792586","70.4924934835987","70.48358066784","70.6914614009277","70.8052395416913","71.1558088440294","71.6314374687207","71.5645164085856","71.8791906954468","72.0602268437848","72.4911546986079","72.8855499160526","73.2029755648921","73.3138290556253","73.2353891893806","73.2636543035957","73.6028589616407","73.9626326312249","74.351397676083","74.7035742755782","75.2971239260194","76.0164113614032","76.568961196424","77.1516593009961","77.7308174426079","78.1606640890916","78.5338378172734","78.8317530540722","79.5484093796886","79.8101748871518","80.2208880218869","80.5192962138214","80.90752930864","81.2757105131789","81.7360073362227","82.2450437232553","82.5801524649172","83.0581123019942","83.4241872854725","83.4604697033258","83.7980844153121","84.0700021090751","84.1840759516756","84.632293021651","83.8514654873016","83.2149323555931","83.8202645896014","",
"Frágiles y situaciones de conflicto afectados","FCS","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","35.367013301483","35.8006060634584","36.5984980600384","36.965401149541","37.3269641979664","37.6000124732996","37.82126640999","37.9141253437558","38.4432941556648","38.7011008415794","39.4835222981223","40.0239480956237","40.0672745902752","40.5165491053173","40.6836912319438","40.6901240025969","41.3372312909291","41.951560163696","41.7625894565898","42.0330973646875","42.1614409093337","42.1034223161932","41.8142397471385","41.5014752455251","41.3399603195806","41.8871495489237","42.767191802932","43.9740646260852","43.8928276271006","44.2628218612346","44.0982227866691","44.240319725793","44.5542610014469","44.9504782368883","44.97327639131","44.8744665630708","44.7726280113554","45.3298879285143","45.1694170518933","45.5527467143773","46.8604568059101","47.1208179674956","47.8187044678263","48.1011762696421","48.4419321834903","48.9270105015266","49.5068286311328","50.3524072719786","50.7616990261891","52.1031237004289","52.7681586281278","53.2407962945053","53.6477124811241","54.1041894036103","54.1787925369255","54.3971074679775","54.6551469744274","55.0856859371046","55.9269388874848","56.6035055207221","55.604437836422","54.4617734141383","57.2611022224984","",
"Finlandia","FIN","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","61.231859","61.139339","60.426117","60.854082","60.91879","60.395675","61.59607","61.317509","61.309904","60.478846","61.987714","61.058432","62.905016","63.457312","63.516231","64.724047","64.762365","65.227584","66.822679","67.82442","68.806985","69.119723","70.306621","71.087882","71.093053","70.713531","71.345851","72.059375","72.126423","72.044168","72.727228","73.577553","74.534195","75.598356","76.593787","76.786844","77.358803","77.932576","78.047674","78.194003","79.010004","79.813633","80.362862","80.144572","79.993425","79.751616","80.715636","80.512378","80.873959","81.68711","82.091232","82.825941","83.621545","84.040722","84.690134","85.289409","85.273264","85.785162","85.925","86.62786","85.862661","86.415383","86.029508","",
"Fiji","FJI","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","45.871723","46.162501","46.82572","47.458592","48.354894","50.911723","49.134751","49.194145","49.314516","48.637959","48.070441","47.973008","47.351827","45.550652","45.708941","45.91187","47.244063","48.303172","48.888913","47.455024","46.744294","46.758953","46.302906","47.510385","47.983184","51.079609","50.043234","50.767949","52.628327","54.139299","52.976932","54.216034","53.569077","53.828879","54.394001","54.93764","55.471019","55.843677","56.352994","56.735813","55.352229","55.421444","53.568044","54.312019","54.97011","55.111869","55.556424","55.71665","56.288301","56.131958","57.31458","57.362181","54.022187","56.731853","55.935674","55.716296","57.692138","58.155751","58.527449","58.934168","57.850538","52.612619","59.52522","",
"Francia","FRA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","65.759851","66.414415","65.655784","65.096468","66.713232","66.134741","66.868698","66.806798","66.887266","66.136237","68.189569","68.018748","68.28772","68.817365","69.059333","69.197882","69.229235","70.201145","70.362417","70.697887","70.962348","71.423978","71.792424","71.986119","72.413928","72.704247","73.118168","73.986072","74.426863","74.596556","75.169334","75.395151","75.840317","76.05582","76.615129","77.100414","77.610172","78.42308","78.862659","79.324514","79.726204","79.906546","80.244341","80.42188","81.51247","81.601283","81.98904","82.276489","82.54428","82.620291","82.919862","83.352109","83.581679","83.97967","84.545044","84.355918","84.699098","85.002885","85.176505","85.570933","85.344375","85.294094","85.737864","",
"Islas Feroe","FRO","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","74.516067","75.401866","75.991611","76.432856","76.77972","77.084801","77.376561","77.681042","77.986162","78.248399","78.442492","78.601023","78.614911","78.691099","78.75011","78.877751","79.088114","79.327746","79.550998","79.688518","79.720476","79.632145","79.459158","79.266349","79.128511","79.091987","79.20215","79.46632","79.848515","80.340102","80.800601","81.275908","81.74434","82.11903","82.508434","82.846688","83.145672","83.489262","83.790737","84.051456","84.249619","84.365864","84.377312","84.331865","84.230737","84.127392","84.126795","84.199571","84.374413","84.623091","84.921792","85.258031","85.620895","85.978551","86.384489","86.756451","87.141339","87.45065","87.73457","87.94111","88.088498","87.725013","86.66051","",
"Micronesia (Estados Federados de)","FSM","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","39.55262","40.083818","40.971479","41.812509","42.578794","43.363267","44.164885","44.897607","45.636743","46.302742","46.958064","47.53418","48.108352","48.585381","49.08144","49.482403","49.847061","50.194453","50.464302","50.721895","50.909667","51.068288","51.207985","51.344884","51.511263","51.685137","51.887055","52.138537","52.454421","52.655538","52.838136","53.057368","53.227544","53.406297","53.454837","53.598593","53.791074","53.945567","54.114091","54.253412","53.693365","54.483744","53.721492","54.68165","54.665931","54.644948","54.477827","54.427661","54.425248","54.418155","54.440357","54.504597","54.713277","54.836233","54.996058","55.039673","55.311241","55.46767","55.497521","55.663347","53.832683","54.166445","56.181772","",
"Gabón","GAB","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","34.579049","35.373876","36.158304","36.934774","37.408921","38.472753","39.226656","39.972656","40.823682","41.560099","42.291291","43.016832","43.733347","44.437974","45.239849","45.903062","46.585906","47.24081","47.882981","48.455201","49.031679","49.618798","50.160125","50.849919","51.608314","52.219339","52.939118","53.504909","54.009673","54.532557","54.927526","55.345125","55.654316","55.92705","56.109749","56.14873","56.08452","56.205355","56.323438","56.445782","56.574242","56.698993","56.783331","57.265123","57.44081","57.764888","58.141351","58.377234","58.750192","58.97777","59.253851","59.933803","60.119911","60.325484","60.601682","60.888197","61.110025","61.271705","61.537489","62.008296","60.955754","60.579896","61.923917","",
"Reino Unido","GBR","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","68.272315","67.817327","67.898122","67.586499","68.662483","68.691705","68.770521","70.012966","69.607479","69.071293","69.639755","70.399919","70.047539","70.402586","70.82889","71.430803","71.361109","72.178997","72.031318","72.226453","73.071209","73.798924","74.324526","74.684542","75.283261","75.542492","75.919189","76.655888","76.96071","77.760242","78.178686","78.739312","79.406232","79.52292","80.403273","80.437064","80.816037","81.439714","81.566036","81.935605","82.510208","82.87486","83.045765","83.314375","84.030553","84.366557","84.347087","84.683433","84.952265","85.431861","85.821332","86.337023","86.754937","86.612676","86.816415","86.667292","86.655961","86.81819","86.642959","86.911155","85.50846","85.455792","85.908931","",
"Georgia","GEO","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","49.12467","49.724533","50.293871","50.922813","51.504771","51.715315","52.316932","52.926915","53.49189","54.090913","54.677846","55.311043","55.874647","56.49411","57.078364","57.665713","58.439552","59.057759","59.564439","60.170145","60.831295","61.708607","62.138394","62.159618","61.164112","62.222428","62.906478","62.499378","61.282012","60.559189","60.443427","59.202326","58.385994","56.004499","60.767479","61.709144","63.97952","62.412646","62.610659","62.924053","62.849074","64.802062","64.787543","67.301625","66.130099","63.055662","63.361481","63.248781","63.255516","65.389931","63.114941","65.075919","65.041235","65.357563","65.931768","66.077156","65.585293","66.546695","67.028693","67.144094","66.325661","63.358663","67.311342","",
"Ghana","GHA","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","36.46412","36.664309","36.967677","37.124065","37.210951","37.271557","37.274435","37.315966","37.361839","37.446358","37.536369","37.619861","38.096851","38.490328","39.035519","39.56048","40.115265","40.58194","41.087191","41.53283","41.889178","42.265416","42.380907","42.88335","43.509906","44.172077","45.023298","45.905822","46.807879","47.737165","48.570688","49.181848","49.803354","50.256867","49.953009","50.8051","51.206576","51.583448","51.902539","52.206902","52.540247","52.799901","53.127835","53.470221","53.804664","54.290366","54.769566","55.130087","55.388417","55.806108","56.15832","56.335616","56.772851","57.257194","57.738254","58.215958","58.675137","59.073861","59.427624","59.76522","58.757556","58.426724","60.543287","",
"Gibraltar","GIB","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","69.509891","70.241923","70.702989","71.073207","71.361022","71.54444","71.858987","72.161795","72.237559","72.325511","72.525495","72.877351","73.304626","73.877797","74.450878","74.803169","74.94416","74.95489","74.96372","75.136042","75.526557","76.069943","76.685956","77.262339","77.738231","78.154135","78.585541","78.963541","79.3292","79.752344","80.295381","80.749927","81.300332","81.976222","82.667925","83.282635","84.059703","84.811718","85.431787","85.921776","86.312694","86.524573","86.623214","86.622096","86.64152","86.649581","86.603024","86.605057","86.849682","87.089499","87.365337","87.649808","87.866682","87.883366","87.94076","87.9574","88.057835","88.214448","88.443404","88.630469","88.634468","86.022071","89.008094","",
"Guinea","GIN","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","26.231881","26.40983","26.588023","26.804913","27.049945","27.336191","27.794082","27.943247","28.247243","28.71616","28.914477","29.314894","29.692308","30.20349","30.501463","30.949348","31.521388","31.938293","32.570531","33.179176","33.851188","34.560281","35.403871","35.948997","36.950551","37.628438","38.282097","38.924389","39.496296","40.023894","40.526404","41.055574","41.704124","42.34831","42.739971","43.657105","44.690197","45.502611","46.164946","46.40383","46.987741","46.909323","47.7582","48.028885","48.278425","48.638777","49.023052","49.353852","49.870255","50.188952","50.637788","51.0584","51.453617","51.940188","52.11908","52.78762","53.891025","54.089373","54.649448","55.201958","54.356386","54.27377","56.759861","",
"Gambia","GMB","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","24.070331","24.558543","25.095949","25.618979","26.150261","26.833493","27.235493","27.767548","28.317755","28.811132","29.355231","29.903514","30.460791","31.004159","31.83854","32.304474","33.146453","33.640389","33.784617","34.964217","35.724944","32.512122","37.412111","38.10937","38.870951","39.688954","40.435954","41.110934","41.968101","42.699706","43.237405","43.885274","44.42987","45.113989","45.869794","46.264099","46.873018","47.18042","48.129477","48.787131","49.377142","49.975813","50.773042","51.604117","52.488602","53.05233","54.007816","54.688389","55.564662","55.876199","56.602404","57.214647","57.697541","58.224752","58.657575","59.199847","59.65639","60.065954","60.45685","61.069318","60.311735","58.79507","60.986206","",
"Guinea-Bissau","GNB","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","27.443018","27.681879","27.918474","19.852652","19.74579","19.476387","19.33406","19.466785","19.811266","20.061737","20.287627","20.495531","20.649202","21.018571","31.441584","31.779152","32.117856","32.449543","32.794349","33.141005","33.483165","33.840286","34.246116","34.600118","34.930987","35.256363","35.453064","35.719177","36.160508","36.332618","36.496966","36.641614","36.752745","36.884902","36.375261","37.234154","37.258277","35.754915","32.808813","33.971399","38.978689","39.507292","40.234332","40.949649","41.734406","41.789555","43.380621","44.612994","45.106065","46.572824","47.525028","48.418352","49.218365","50.047799","50.876808","51.771159","52.609355","53.40592","54.187771","55.008221","51.831339","52.43948","57.251476","",
"Guinea Ecuatorial","GNQ","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","30.289702","30.579247","30.870233","31.161034","31.452455","31.743767","32.034592","32.32448","32.613034","12.064893","12.072235","20.067651","31.284792","31.487326","26.103389","19.666335","10.912832","26.373383","26.699509","25.135055","36.996323","37.743324","38.056895","38.648713","38.979009","39.745664","40.255569","40.614374","41.056415","41.364472","41.652188","41.924312","42.21502","42.368289","42.636327","42.914506","43.288672","43.643283","44.062075","44.587567","45.088073","45.718434","46.453562","47.010412","47.649856","48.280425","49.086246","49.728111","50.451979","51.129423","51.716937","52.402104","53.011722","53.688318","54.245551","54.802707","55.448499","55.886698","56.558342","57.073219","55.847694","56.347241","58.603421","",
"Grecia","GRC","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","69.768519","70.265478","70.218864","70.853778","70.536915","72.152047","72.663654","72.068517","72.125121","73.013962","74.059562","74.471988","73.990478","74.376345","75.340418","75.150722","75.385647","75.38387","76.50502","76.925861","76.791558","77.570201","78.079318","78.566319","79.024839","79.814634","80.363365","79.507382","80.96112","81.13412","81.378223","81.523978","81.327761","81.937658","82.098635","82.090002","82.145773","82.739785","82.570308","82.634478","82.504461","83.10659","83.213684","83.249786","83.433306","83.621868","83.751497","83.459058","83.9021","84.00895","84.386847","84.244684","84.028829","84.860131","84.865058","84.516846","85.348078","84.992258","85.715812","85.730063","85.342746","83.449346","82.777444","",
"Granada","GRD","Supervivencia hasta los 65 años, varones (% de la cohorte)","SP.DYN.TO65.MA.ZS","58.734332","59.224653","59.220566","58.924724","59.097606","59.640435","60.524279","60.908586","60.243605","58.75173","57.274664","56.886086","57.920328","59.727365","61.508924","62.709295","63.200289","63.260294","63.185803","63.133406","63.155523","63.237757","63.3365","48.277265","63.560402","63.693576","63.855175","64.06647","64.346338","64.710757","65.171658","65.739019","66.421093","67.201069","68.009991","68.778816","69.445664","69.955663","70.268826","70.419898","70.467162","70.470453","70.487391","70.574001","69.696886","70.998688","71.310683","71.677494","72.091311","72.532233","72.960133","73.336858","73.631458","73.816519","73.871932","73.823103","73.710751","73.585787","73.512346","73.557705","73.711708","72.718988","74.050194","",
